file,score
1,21.59417724609375
2,15.83740234375
3,25.2928466796875
4,30.71319580078125
5,25.01715087890625
6,28.72918701171875
7,20.8531494140625
8,26.85760498046875
9,25.03778076171875
10,32.64703369140625
11,27.21722412109375
12,19.495849609375
13,26.07421875
14,28.0626220703125
15,20.52398681640625
16,18.18817138671875
17,25.73876953125
18,28.09173583984375
19,19.7381591796875
20,28.6923828125
21,25.463623046875
22,23.4722900390625
23,24.44000244140625
24,25.154052734375
25,24.1683349609375
26,21.9688720703125
27,29.0875244140625
28,25.546875
29,18.06182861328125
30,27.93682861328125
31,24.77423095703125
32,19.92742919921875
33,22.42108154296875
34,28.64837646484375
35,25.7423095703125
36,25.5615234375
37,27.6064453125
38,26.59307861328125
39,23.419189453125
40,22.396484375
41,15.8345947265625
42,23.4647216796875
43,25.0965576171875
44,22.64923095703125
45,22.76495361328125
46,19.96649169921875
47,17.82867431640625
48,24.423095703125
49,25.04681396484375
50,26.0474853515625
51,26.1439208984375
52,19.57830810546875
53,26.46966552734375
54,17.1754150390625
55,21.1163330078125
56,27.139892578125
57,21.55450439453125
58,18.0858154296875
59,25.63055419921875
60,24.96832275390625
61,22.18695068359375
62,26.79241943359375
63,25.1732177734375
64,22.34814453125
65,23.7996826171875
66,34.45172119140625
67,28.12103271484375
68,22.0716552734375
69,21.82232666015625
70,23.66656494140625
71,23.872802734375
72,27.1268310546875
73,23.7987060546875
74,20.78118896484375
75,26.348388671875
76,24.950439453125
77,24.292724609375
78,18.69384765625
79,24.4613037109375
80,22.61187744140625
81,18.895751953125
82,23.03631591796875
83,23.45635986328125
84,24.12109375
85,24.13800048828125
86,25.95880126953125
87,21.2406005859375
88,22.78619384765625
89,21.7015380859375
90,24.1820068359375
91,22.45196533203125
92,17.53375244140625
93,23.2396240234375
94,22.172119140625
95,23.86297607421875
96,21.91046142578125
97,24.81146240234375
98,19.648193359375
99,28.326416015625
100,26.01470947265625
101,24.62188720703125
102,20.11834716796875
103,24.2818603515625
104,18.96954345703125
105,26.01715087890625
106,26.04156494140625
107,22.89569091796875
108,25.10125732421875
109,25.31829833984375
110,19.5257568359375
111,24.16302490234375
112,22.85418701171875
113,19.1123046875
114,20.707275390625
115,19.8050537109375
116,20.47021484375
117,21.51812744140625
118,23.24072265625
119,22.9417724609375
120,24.7132568359375
121,19.95654296875
122,24.80743408203125
123,21.25445556640625
average,23.60222991695249
