file,score
1,20.92071533203125
2,18.51025390625
3,26.68267822265625
4,22.66815185546875
5,22.80059814453125
6,25.45257568359375
7,26.87384033203125
8,24.55364990234375
9,21.380859375
10,18.7322998046875
11,18.98211669921875
12,22.9024658203125
13,25.91644287109375
14,24.14886474609375
15,24.5552978515625
16,22.5257568359375
17,23.41912841796875
18,32.653076171875
19,27.49871826171875
20,24.07342529296875
21,21.5906982421875
22,24.8846435546875
23,26.96014404296875
24,23.55035400390625
25,20.42779541015625
26,25.839599609375
27,20.84857177734375
28,25.46783447265625
29,26.18035888671875
30,22.4324951171875
31,23.51507568359375
32,24.021240234375
33,25.82025146484375
34,23.44622802734375
35,22.56610107421875
36,24.82611083984375
37,26.5572509765625
38,19.3226318359375
39,25.24151611328125
40,22.877197265625
41,20.9063720703125
42,20.97882080078125
43,23.78717041015625
44,17.9302978515625
45,24.23431396484375
46,24.19000244140625
47,24.186279296875
48,19.46099853515625
49,22.39593505859375
50,20.5718994140625
51,22.298583984375
52,25.35992431640625
53,24.0325927734375
54,21.94281005859375
55,26.6595458984375
56,22.0924072265625
57,19.675537109375
58,24.93798828125
59,22.5079345703125
60,21.0047607421875
61,18.8709716796875
62,22.37353515625
63,20.47540283203125
64,16.3660888671875
65,18.050537109375
66,24.36163330078125
67,22.38153076171875
68,20.6114501953125
69,30.92034912109375
70,24.2244873046875
71,19.359619140625
72,16.431640625
73,22.2681884765625
74,24.53570556640625
75,23.0908203125
76,27.71728515625
77,21.732666015625
78,21.859375
79,20.78753662109375
80,26.71026611328125
81,17.79718017578125
82,22.63629150390625
83,23.27655029296875
84,23.44866943359375
85,27.3092041015625
86,25.45068359375
87,17.9249267578125
88,23.1612548828125
89,20.665771484375
90,25.25543212890625
91,25.103759765625
92,22.45086669921875
93,22.76708984375
94,20.21038818359375
95,20.24871826171875
96,21.7198486328125
97,18.83819580078125
98,17.8992919921875
99,17.2781982421875
100,19.6585693359375
101,21.00653076171875
102,19.67413330078125
103,20.685302734375
104,21.8843994140625
105,25.98077392578125
106,22.66754150390625
107,20.5479736328125
108,19.9447021484375
109,23.28375244140625
110,25.94451904296875
111,14.4630126953125
112,25.96453857421875
113,18.1390380859375
114,20.3643798828125
115,20.64373779296875
116,20.0048828125
117,23.2880859375
118,22.40704345703125
119,19.5372314453125
120,15.9967041015625
121,24.63116455078125
122,26.320068359375
123,21.22894287109375
average,22.533492917936993
