file,score
1,24.3585205078125
2,23.5660400390625
3,21.0433349609375
4,15.93878173828125
5,22.48114013671875
6,20.08868408203125
7,20.7972412109375
8,18.6319580078125
9,19.20953369140625
10,15.3123779296875
11,16.77935791015625
12,23.04791259765625
13,17.60577392578125
14,19.18060302734375
15,22.10137939453125
16,21.37322998046875
17,17.35760498046875
18,17.015380859375
19,18.87060546875
20,20.74285888671875
21,19.38409423828125
22,20.1893310546875
23,18.9276123046875
24,15.63116455078125
25,17.5850830078125
26,20.66650390625
27,19.35479736328125
28,15.70489501953125
29,14.8040771484375
30,19.9520263671875
31,16.8612060546875
32,16.44696044921875
33,25.84619140625
34,19.64520263671875
35,17.27398681640625
36,14.473876953125
37,19.39825439453125
38,18.2464599609375
39,18.43310546875
40,14.95013427734375
41,18.7540283203125
42,15.83929443359375
43,22.23809814453125
44,21.67254638671875
45,13.2650146484375
46,17.01715087890625
47,17.45263671875
48,20.2525634765625
49,15.29071044921875
50,16.101318359375
51,19.2855224609375
52,17.73162841796875
53,14.5965576171875
54,14.8104248046875
55,12.6986083984375
56,14.94036865234375
57,22.3150634765625
58,15.27032470703125
59,15.4515380859375
60,15.272216796875
61,16.09967041015625
62,25.73712158203125
63,18.64892578125
64,18.62188720703125
65,20.73712158203125
66,20.0396728515625
67,15.63275146484375
68,18.04095458984375
69,15.97808837890625
70,19.25177001953125
71,17.90875244140625
72,21.2430419921875
73,18.14569091796875
74,13.22381591796875
75,14.42724609375
76,22.27593994140625
77,16.24609375
78,22.23486328125
79,18.07586669921875
80,20.14813232421875
81,17.55682373046875
82,16.6300048828125
83,17.3621826171875
84,21.08038330078125
85,25.24822998046875
86,24.9498291015625
87,23.726318359375
88,20.04193115234375
89,22.55047607421875
90,11.18365478515625
91,18.1690673828125
92,15.67413330078125
93,18.285888671875
94,17.98284912109375
95,13.10150146484375
96,25.71820068359375
97,16.1055908203125
98,21.43817138671875
99,23.89080810546875
100,22.9471435546875
101,22.94677734375
102,13.9609375
103,18.00164794921875
104,24.30816650390625
105,18.22930908203125
106,15.20074462890625
107,23.19793701171875
108,14.8876953125
109,18.38134765625
110,16.7764892578125
111,21.4285888671875
112,17.24945068359375
113,19.62164306640625
114,14.02215576171875
115,10.71014404296875
116,17.93359375
117,19.759521484375
118,12.5091552734375
119,15.62255859375
120,19.0721435546875
121,22.6416015625
122,17.57940673828125
123,15.67401123046875
average,18.50088228055132
