file,score
1,10.81695556640625
2,7.3967742919921875
3,7.4123382568359375
4,14.929733276367188
5,12.27996826171875
6,11.7974853515625
7,10.797500610351562
8,23.104705810546875
9,8.416213989257812
10,11.964797973632812
11,15.365524291992188
12,9.13604736328125
13,15.003662109375
14,19.556121826171875
15,5.517425537109375
16,12.116546630859375
17,5.9960174560546875
18,13.918075561523438
19,10.272216796875
20,14.73907470703125
21,4.272308349609375
22,9.221649169921875
23,6.8442535400390625
24,9.311141967773438
25,5.050506591796875
26,13.64959716796875
27,7.4590301513671875
28,7.665252685546875
29,5.3734588623046875
30,5.595245361328125
31,7.1788787841796875
32,7.276153564453125
33,5.55633544921875
34,9.610748291015625
35,3.8404083251953125
36,10.046539306640625
37,4.1905975341796875
38,8.70025634765625
39,6.560211181640625
40,6.311187744140625
41,6.638031005859375
42,8.602981567382812
43,7.5835418701171875
44,7.0154571533203125
45,5.0777435302734375
46,6.093292236328125
47,5.735321044921875
48,6.3228607177734375
49,7.073822021484375
50,4.2295074462890625
51,3.1244659423828125
52,4.6030426025390625
53,6.7897796630859375
54,5.7314300537109375
55,4.60693359375
56,5.4357147216796875
57,3.6769866943359375
58,1.22955322265625
59,5.0154876708984375
60,6.1049652099609375
61,4.459075927734375
62,5.0855255126953125
63,6.4318084716796875
64,4.60693359375
65,4.4863128662109375
66,7.48626708984375
67,7.883148193359375
68,2.6108551025390625
69,3.2411956787109375
70,5.968780517578125
71,4.0972137451171875
72,5.77423095703125
73,5.1010894775390625
74,3.680877685546875
75,3.898773193359375
76,5.4590606689453125
77,7.8714752197265625
78,2.36572265625
79,7.4590301513671875
80,4.2217254638671875
81,5.042724609375
82,6.404571533203125
83,4.2761993408203125
84,6.2761688232421875
85,6.062164306640625
86,3.9026641845703125
87,8.073806762695312
88,4.8248291015625
89,4.023284912109375
90,6.2216949462890625
91,2.4474334716796875
92,4.4785308837890625
93,3.587493896484375
94,5.0232696533203125
95,1.999969482421875
96,4.0155029296875
97,7.104949951171875
98,4.132232666015625
99,2.9376983642578125
100,1.57196044921875
101,7.8636932373046875
102,7.789764404296875
103,6.2528228759765625
104,3.90655517578125
105,4.7664642333984375
106,2.56805419921875
107,6.35009765625
108,6.92596435546875
109,7.992095947265625
110,3.5797119140625
111,8.318939208984375
112,9.377288818359375
113,1.455230712890625
114,3.5758209228515625
115,5.7547760009765625
116,3.509674072265625
117,6.45904541015625
118,2.933807373046875
119,5.12054443359375
120,3.1322479248046875
121,6.700286865234375
122,1.392974853515625
123,5.517425537109375
average,6.591718720226753
