file,score
1,14.797439575195312
2,9.94537353515625
3,5.283966064453125
4,16.641769409179688
5,11.645736694335938
6,9.645767211914062
7,9.536819458007812
8,12.976455688476562
9,6.949310302734375
10,13.548431396484375
11,6.824798583984375
12,8.6846923828125
13,22.871246337890625
14,10.81695556640625
15,3.8248443603515625
16,12.583465576171875
17,13.4783935546875
18,12.392807006835938
19,6.73919677734375
20,12.953109741210938
21,7.96875
22,15.353851318359375
23,13.373336791992188
24,11.696319580078125
25,12.229385375976562
26,13.844146728515625
27,9.027099609375
28,8.112716674804688
29,14.64569091796875
30,10.626296997070312
31,4.9298858642578125
32,8.754730224609375
33,3.3890533447265625
34,9.54071044921875
35,14.94140625
36,6.7430877685546875
37,11.618499755859375
38,12.649612426757812
39,11.93756103515625
40,15.750732421875
41,11.630172729492188
42,10.299453735351562
43,15.342178344726562
44,11.381149291992188
45,14.836349487304688
46,10.1165771484375
47,15.809097290039062
48,8.567962646484375
49,19.384918212890625
50,4.6886444091796875
51,9.85198974609375
52,16.490020751953125
53,8.789749145507812
54,9.731369018554688
55,5.2022552490234375
56,8.653564453125
57,4.988250732421875
58,5.003814697265625
59,5.252838134765625
60,7.0388031005859375
61,11.513442993164062
62,6.536865234375
63,8.906478881835938
64,9.030990600585938
65,14.39666748046875
66,6.1127471923828125
67,11.879196166992188
68,7.0699310302734375
69,10.4278564453125
70,6.412353515625
71,6.8987274169921875
72,3.758697509765625
73,10.416183471679688
74,7.774200439453125
75,12.381134033203125
76,12.735214233398438
77,14.213790893554688
78,14.653472900390625
79,6.49017333984375
80,6.9065093994140625
81,12.5445556640625
82,9.567947387695312
83,11.25274658203125
84,5.9960174560546875
85,16.937484741210938
86,12.058181762695312
87,10.315017700195312
88,7.7508544921875
89,3.992156982421875
90,14.777984619140625
91,3.354034423828125
92,8.51348876953125
93,5.6964111328125
94,5.7469940185546875
95,8.229446411132812
96,4.62249755859375
97,18.544464111328125
98,10.937576293945312
99,8.4979248046875
100,10.357818603515625
101,8.081588745117188
102,4.5485687255859375
103,11.933670043945312
104,12.984237670898438
105,14.470596313476562
106,10.890884399414062
107,9.591293334960938
108,9.809188842773438
109,9.252777099609375
110,6.731414794921875
111,6.202239990234375
112,11.303329467773438
113,8.906478881835938
114,7.0621490478515625
115,9.272232055664062
116,7.945404052734375
117,11.606826782226562
118,20.898513793945312
119,12.427825927734375
120,10.1788330078125
121,11.030960083007812
122,11.599044799804688
123,14.548416137695312
average,10.258677412823934
