file,score
1,20.25640869140625
2,26.7322998046875
3,28.5728759765625
4,28.84344482421875
5,19.0628662109375
6,19.521728515625
7,28.62506103515625
8,17.07891845703125
9,15.01751708984375
10,22.46856689453125
11,24.9788818359375
12,21.5374755859375
13,26.94500732421875
14,19.7806396484375
15,16.80780029296875
16,18.764404296875
17,24.61151123046875
18,29.66046142578125
19,22.8486328125
20,19.66448974609375
21,22.50909423828125
22,26.95513916015625
23,22.56866455078125
24,23.715087890625
25,19.5340576171875
26,18.07489013671875
27,22.496826171875
28,23.140380859375
29,27.41595458984375
30,19.00775146484375
31,28.311279296875
32,17.32147216796875
33,23.503662109375
34,23.25189208984375
35,19.313232421875
36,24.072509765625
37,24.0166015625
38,23.42608642578125
39,24.70098876953125
40,20.7681884765625
41,22.00946044921875
42,21.37213134765625
43,21.15960693359375
44,20.59893798828125
45,25.95489501953125
46,30.22119140625
47,24.3121337890625
48,21.5584716796875
49,21.8515625
50,28.50689697265625
51,18.415771484375
52,25.03106689453125
53,18.62420654296875
54,23.27197265625
55,19.710205078125
56,22.9012451171875
57,24.66778564453125
58,22.28369140625
59,24.82537841796875
60,21.02239990234375
61,24.13238525390625
62,21.6014404296875
63,17.40704345703125
64,24.7607421875
65,27.85992431640625
66,21.29046630859375
67,31.2132568359375
68,18.5155029296875
69,20.81072998046875
70,22.22723388671875
71,26.195556640625
72,21.57550048828125
73,24.874755859375
74,24.12945556640625
75,26.0216064453125
76,30.060791015625
77,20.2059326171875
78,22.06396484375
79,26.60943603515625
80,27.5670166015625
81,23.29547119140625
82,20.25494384765625
83,22.47845458984375
84,30.26007080078125
85,20.4686279296875
86,22.36279296875
87,24.2877197265625
88,23.7222900390625
89,27.0582275390625
90,20.961181640625
91,29.816162109375
92,28.39752197265625
93,21.481201171875
94,18.4471435546875
95,26.60284423828125
96,24.23358154296875
97,23.05389404296875
98,20.7830810546875
99,21.23858642578125
100,21.9049072265625
101,22.16253662109375
102,17.27203369140625
103,22.4693603515625
104,25.060302734375
105,26.39300537109375
106,24.56317138671875
107,25.41064453125
108,28.30438232421875
109,19.57037353515625
110,20.23468017578125
111,22.13323974609375
112,26.1834716796875
113,20.05035400390625
114,19.0689697265625
115,17.49566650390625
116,20.8287353515625
117,24.904541015625
118,20.7069091796875
119,24.6009521484375
120,19.74151611328125
121,24.1510009765625
122,23.08306884765625
123,23.80694580078125
average,23.029342031091208
