file,score
1,21.370296478271484
2,16.872310638427734
3,16.658306121826172
4,12.384052276611328
5,14.48324203491211
6,14.780902862548828
7,14.277019500732422
8,14.056205749511719
9,19.310989379882812
10,18.826560974121094
11,16.659278869628906
12,15.406379699707031
13,16.23321533203125
14,15.5328369140625
15,15.875244140625
16,17.368412017822266
17,15.847034454345703
18,12.814006805419922
19,13.550376892089844
20,17.27405548095703
21,15.241012573242188
22,24.896507263183594
23,27.647438049316406
24,24.331340789794922
25,18.342132568359375
26,15.063972473144531
27,16.849937438964844
28,14.766311645507812
29,12.511482238769531
30,15.682640075683594
31,13.80523681640625
32,13.877220153808594
33,11.422004699707031
34,13.342208862304688
35,12.730350494384766
36,14.06106948852539
37,13.532867431640625
38,12.564010620117188
39,10.242061614990234
40,11.796512603759766
41,11.911296844482422
42,11.21480941772461
43,12.756614685058594
44,13.677806854248047
45,11.481342315673828
46,9.897708892822266
47,10.10782241821289
48,12.097091674804688
49,10.500812530517578
50,7.880229949951172
51,9.149665832519531
52,10.68368911743164
53,12.009544372558594
54,11.808185577392578
55,8.80239486694336
56,9.924945831298828
57,11.987171173095703
58,9.1827392578125
59,10.752754211425781
60,9.912300109863281
61,11.608772277832031
62,10.390892028808594
63,10.762481689453125
64,13.470611572265625
65,12.403507232666016
66,12.876262664794922
67,9.457054138183594
68,8.236255645751953
69,11.234264373779297
70,13.417110443115234
71,15.258522033691406
72,11.976470947265625
73,12.905445098876953
74,12.36654281616211
75,9.710941314697266
76,10.555286407470703
77,11.812076568603516
78,10.888938903808594
79,10.4278564453125
80,9.981365203857422
81,12.033863067626953
82,12.765369415283203
83,14.508533477783203
84,11.571807861328125
85,9.88992691040039
86,9.437599182128906
87,8.539752960205078
88,10.198287963867188
89,8.892860412597656
90,9.532928466796875
91,7.9337310791015625
92,8.727493286132812
93,9.83642578125
94,10.1165771484375
95,8.952198028564453
96,8.085479736328125
97,8.05337905883789
98,9.507637023925781
99,10.479412078857422
100,9.579620361328125
101,8.545589447021484
102,9.180793762207031
103,10.31015396118164
104,7.121486663818359
105,6.653594970703125
106,7.625370025634766
107,6.430835723876953
108,9.08254623413086
109,7.3656463623046875
110,8.110771179199219
111,10.644779205322266
112,9.741096496582031
113,9.292659759521484
114,10.331554412841797
115,13.501739501953125
116,8.300457000732422
117,11.066951751708984
118,11.18173599243164
119,10.323772430419922
120,11.125316619873047
121,11.07473373413086
122,12.483272552490234
123,18.804187774658203
average,12.233402903487043
