file,score
1,50.70934295654297
2,40.26592254638672
3,48.26677322387695
4,42.955570220947266
5,41.47991180419922
6,45.639381408691406
7,45.04405975341797
8,46.82126998901367
9,42.15888977050781
10,49.39516067504883
11,44.985694885253906
12,46.26096725463867
13,39.23967361450195
14,48.62863540649414
15,48.67143630981445
16,46.17341995239258
17,47.849464416503906
18,41.888465881347656
19,44.714298248291016
20,48.76190185546875
21,45.37576675415039
22,44.160804748535156
23,48.85917663574219
24,42.511024475097656
25,41.55773162841797
26,44.29893493652344
27,46.89422607421875
28,44.55282211303711
29,44.90690231323242
30,48.6529541015625
31,45.2006721496582
32,40.93128204345703
33,43.7940788269043
34,44.327144622802734
35,42.799930572509766
36,43.780460357666016
37,39.27274703979492
38,46.29987716674805
39,41.254234313964844
40,40.441017150878906
41,42.297019958496094
42,44.16372299194336
43,40.263004302978516
44,44.569358825683594
45,37.18523025512695
46,45.59560775756836
47,41.48088455200195
48,42.17153549194336
49,37.354488372802734
50,48.03525924682617
51,46.30571365356445
52,36.46442413330078
53,44.62869644165039
54,43.42540740966797
55,38.74940872192383
56,40.12584686279297
57,39.775657653808594
58,47.204532623291016
59,46.31641387939453
60,47.23663330078125
61,43.050899505615234
62,41.71337127685547
63,39.57624435424805
64,44.91954803466797
65,46.32905960083008
66,44.965267181396484
67,42.79214859008789
68,41.79605484008789
69,51.68792724609375
70,38.64727020263672
71,33.125953674316406
72,43.01004409790039
73,37.77763366699219
74,44.44387435913086
75,44.325199127197266
76,42.88261413574219
77,41.16668701171875
78,42.63261795043945
79,40.47311782836914
80,41.90889358520508
81,42.630672454833984
82,40.451717376708984
83,41.601505279541016
84,38.537349700927734
85,41.29411697387695
86,44.39718246459961
87,45.70747375488281
88,41.470184326171875
89,43.17832946777344
90,40.46630859375
91,40.33693313598633
92,38.1968879699707
93,45.91175079345703
94,38.606414794921875
95,33.914852142333984
96,42.88747787475586
97,40.56844711303711
98,42.979888916015625
99,44.60437774658203
100,42.405967712402344
101,40.8709716796875
102,41.23380661010742
103,48.18992614746094
104,39.96437072753906
105,44.87480163574219
106,39.58208084106445
107,46.58683776855469
108,44.58881378173828
109,37.508182525634766
110,46.630611419677734
111,44.54893112182617
112,41.585941314697266
113,38.34280014038086
114,43.02268981933594
115,39.266910552978516
116,40.949764251708984
117,40.29024124145508
118,37.06655502319336
119,44.83297348022461
120,44.21527862548828
121,46.682167053222656
122,43.002262115478516
123,47.15200424194336
average,43.10156147654464
