file,score
1,21.976806640625
2,13.30535888671875
3,11.97698974609375
4,21.77490234375
5,16.59027099609375
6,18.997314453125
7,19.4278564453125
8,17.12017822265625
9,21.18817138671875
10,17.2298583984375
11,25.55755615234375
12,21.426513671875
13,20.35003662109375
14,17.0625
15,16.667724609375
16,16.7120361328125
17,18.5989990234375
18,15.6064453125
19,26.45599365234375
20,18.26300048828125
21,16.41107177734375
22,18.428466796875
23,17.6514892578125
24,19.89178466796875
25,16.98760986328125
26,24.04180908203125
27,14.09716796875
28,13.2225341796875
29,16.89532470703125
30,11.060546875
31,19.99969482421875
32,16.79156494140625
33,18.27166748046875
34,20.68634033203125
35,16.66009521484375
36,17.8023681640625
37,18.23785400390625
38,15.35528564453125
39,23.68017578125
40,14.96807861328125
41,15.86297607421875
42,16.05865478515625
43,18.2296142578125
44,20.78155517578125
45,22.36279296875
46,15.0008544921875
47,19.1903076171875
48,13.75201416015625
49,24.81549072265625
50,21.70538330078125
51,20.7618408203125
52,22.03717041015625
53,17.4031982421875
54,22.7442626953125
55,20.3515625
56,16.92315673828125
57,17.8997802734375
58,19.0352783203125
59,26.245361328125
60,26.22442626953125
61,19.11077880859375
62,18.15313720703125
63,19.28973388671875
64,23.38909912109375
65,24.05328369140625
66,20.75933837890625
67,27.583740234375
68,18.6824951171875
69,19.372802734375
70,28.29071044921875
71,27.42401123046875
72,17.780517578125
73,19.451171875
74,14.3316650390625
75,19.3983154296875
76,19.17193603515625
77,15.83367919921875
78,12.989990234375
79,26.398193359375
80,16.676025390625
81,16.967041015625
82,18.95855712890625
83,14.429931640625
84,22.08135986328125
85,23.3748779296875
86,18.8580322265625
87,24.1123046875
88,27.06024169921875
89,18.28033447265625
90,24.52301025390625
91,20.401123046875
92,20.7310791015625
93,23.13348388671875
94,23.3233642578125
95,24.6654052734375
96,16.17327880859375
97,20.217529296875
98,15.7384033203125
99,14.11065673828125
100,13.83135986328125
101,24.30157470703125
102,25.98712158203125
103,20.08990478515625
104,17.8375244140625
105,25.30438232421875
106,14.67974853515625
107,22.28765869140625
108,17.25665283203125
109,24.5540771484375
110,18.58709716796875
111,19.22869873046875
112,23.71832275390625
113,28.10491943359375
114,14.65594482421875
115,18.0540771484375
116,15.773681640625
117,24.06585693359375
118,20.845703125
119,25.50634765625
120,24.38763427734375
121,16.7352294921875
122,16.17340087890625
123,24.54248046875
average,19.647196451822918
