file,score
1,22.143630981445312
2,17.583389282226562
3,19.015274047851562
4,19.042510986328125
5,16.050338745117188
6,21.513290405273438
7,20.314865112304688
8,17.44720458984375
9,19.801254272460938
10,17.894668579101562
11,20.0775146484375
12,29.015121459960938
13,23.415985107421875
14,20.882949829101562
15,21.80511474609375
16,16.739044189453125
17,20.007476806640625
18,23.357620239257812
19,24.240875244140625
20,20.205917358398438
21,24.423751831054688
22,17.451095581054688
23,17.80517578125
24,19.318771362304688
25,16.303253173828125
26,11.634063720703125
27,23.980178833007812
28,28.151321411132812
29,24.042434692382812
30,14.731292724609375
31,24.645538330078125
32,22.050247192382812
33,19.011383056640625
34,22.400436401367188
35,25.610504150390625
36,23.583297729492188
37,16.890792846679688
38,21.380996704101562
39,28.579330444335938
40,17.999725341796875
41,19.489974975585938
42,23.096923828125
43,21.661148071289062
44,18.478317260742188
45,22.665023803710938
46,20.579452514648438
47,13.89862060546875
48,27.96844482421875
49,18.3966064453125
50,23.05023193359375
51,22.8790283203125
52,21.357650756835938
53,17.264328002929688
54,19.458847045898438
55,15.447235107421875
56,30.497589111328125
57,15.777969360351562
58,18.0230712890625
59,22.077484130859375
60,22.042465209960938
61,18.902435302734375
62,26.532669067382812
63,21.6961669921875
64,23.882904052734375
65,23.073577880859375
66,16.346054077148438
67,24.38873291015625
68,23.139724731445312
69,18.949127197265625
70,19.486083984375
71,21.851806640625
72,20.4510498046875
73,22.264251708984375
74,21.984100341796875
75,17.163162231445312
76,21.871261596679688
77,16.711807250976562
78,19.809036254882812
79,22.933502197265625
80,21.847915649414062
81,25.661087036132812
82,25.762252807617188
83,20.256500244140625
84,26.268081665039062
85,20.18646240234375
86,18.63006591796875
87,19.622268676757812
88,18.937454223632812
89,22.53662109375
90,22.217559814453125
91,19.054183959960938
92,18.447189331054688
93,24.602737426757812
94,20.941314697265625
95,17.16705322265625
96,23.093032836914062
97,22.404327392578125
98,13.202133178710938
99,21.844024658203125
100,24.019088745117188
101,13.015365600585938
102,27.25250244140625
103,21.703948974609375
104,20.68450927734375
105,31.178512573242188
106,12.027053833007812
107,25.330352783203125
108,25.1202392578125
109,18.984146118164062
110,18.633956909179688
111,18.202056884765625
112,20.159225463867188
113,19.030838012695312
114,19.805145263671875
115,20.478286743164062
116,24.303131103515625
117,23.594970703125
118,24.98016357421875
119,25.69610595703125
120,26.750564575195312
121,17.023086547851562
122,24.715576171875
123,23.474349975585938
average,21.09708088200267
