file,score
1,4.59136962890625
2,5.4901885986328125
3,5.735321044921875
4,8.385086059570312
5,32.769927978515625
6,4.7275543212890625
7,22.688369750976562
8,25.878982543945312
9,26.330337524414062
10,23.151397705078125
11,22.019119262695312
12,5.0621795654296875
13,12.93365478515625
14,19.840164184570312
15,39.95269775390625
16,35.18623352050781
17,23.1280517578125
18,43.73863220214844
19,43.93318176269531
20,39.53636169433594
21,32.6220703125
22,23.587188720703125
23,32.58705139160156
24,38.97605895996094
25,35.213470458984375
26,41.41960144042969
27,35.62591552734375
28,44.42344665527344
29,58.43879699707031
30,22.703933715820312
31,19.163131713867188
32,6.5096282958984375
33,7.1944427490234375
34,7.8636932373046875
35,4.37347412109375
36,3.68865966796875
37,3.7042236328125
38,4.7197723388671875
39,7.8753662109375
40,2.1984100341796875
41,3.8092803955078125
42,3.1945037841796875
43,2.9571533203125
44,5.3228759765625
45,6.9843292236328125
46,4.6341705322265625
47,4.8598480224609375
48,4.443511962890625
49,4.544677734375
50,9.32281494140625
51,11.213836669921875
52,15.48614501953125
53,16.182632446289062
54,15.322723388671875
55,56.380462646484375
56,19.357681274414062
57,28.805007934570312
58,30.649337768554688
59,23.571624755859375
60,24.38873291015625
61,23.139724731445312
62,33.92555236816406
63,41.96434020996094
64,25.02685546875
65,23.474349975585938
66,37.72315979003906
67,27.217483520507812
68,32.85942077636719
69,44.40788269042969
70,39.38072204589844
71,33.45085144042969
72,19.711761474609375
73,34.31854248046875
74,28.038482666015625
75,21.925735473632812
76,20.595016479492188
77,26.949005126953125
78,31.384735107421875
79,31.4080810546875
80,25.3692626953125
81,28.256378173828125
82,32.29911804199219
83,24.770050048828125
84,25.44708251953125
85,26.096878051757812
86,42.16278076171875
87,32.81272888183594
88,22.295379638671875
89,23.521041870117188
90,20.509414672851562
91,4.038848876953125
92,13.361663818359375
93,9.221649169921875
94,15.540618896484375
95,10.065994262695312
96,14.108734130859375
97,10.369491577148438
98,8.2489013671875
99,19.093093872070312
100,18.00750732421875
101,5.89874267578125
102,6.1594390869140625
103,1.78985595703125
104,3.5524749755859375
105,5.8948516845703125
106,9.72747802734375
107,5.128326416015625
108,10.396728515625
109,2.420196533203125
110,7.8131103515625
111,4.2995452880859375
112,6.3228607177734375
113,6.1827850341796875
114,21.6650390625
115,24.90234375
116,5.999908447265625
117,3.96881103515625
118,6.785888671875
119,6.855926513671875
120,6.1672210693359375
121,7.33062744140625
122,3.6925506591796875
123,6.202239990234375
average,19.03295749571265
