file,score
1,17.527942657470703
2,18.02988052368164
3,20.178680419921875
4,15.727386474609375
5,24.97140884399414
6,20.690345764160156
7,18.375205993652344
8,17.628135681152344
9,18.729286193847656
10,17.779884338378906
11,25.551166534423828
12,22.333316802978516
13,15.663185119628906
14,17.19818115234375
15,17.223472595214844
16,12.56887435913086
17,13.716716766357422
18,15.851898193359375
19,23.66598129272461
20,16.90052032470703
21,17.35187530517578
22,15.561046600341797
23,17.117443084716797
24,15.870380401611328
25,15.52408218383789
26,15.55715560913086
27,17.012386322021484
28,21.012325286865234
29,16.414146423339844
30,18.672866821289062
31,17.505569458007812
32,27.828369140625
33,29.955768585205078
34,17.850894927978516
35,20.688400268554688
36,18.008480072021484
37,16.88495635986328
38,19.50845718383789
39,20.067787170410156
40,18.348941802978516
41,24.354686737060547
42,20.59307098388672
43,21.45395278930664
44,19.786663055419922
45,21.15823745727539
46,18.860607147216797
47,22.51230239868164
48,17.897586822509766
49,18.477344512939453
50,18.17676544189453
51,22.337207794189453
52,17.90731430053711
53,16.134967803955078
54,14.70794677734375
55,14.317874908447266
56,18.328514099121094
57,18.815860748291016
58,16.79546356201172
59,16.124267578125
60,17.85867691040039
61,11.920051574707031
62,12.39572525024414
63,13.544540405273438
64,14.311065673828125
65,15.842170715332031
66,12.407398223876953
67,13.897647857666016
68,22.94322967529297
69,20.952014923095703
70,19.240951538085938
71,21.528854370117188
72,13.984222412109375
73,11.101970672607422
74,18.103809356689453
75,17.010440826416016
76,15.914154052734375
77,17.909259796142578
78,20.68645477294922
79,17.40732192993164
80,20.180625915527344
81,19.95105743408203
82,17.730274200439453
83,18.168983459472656
84,17.08242416381836
85,16.66706085205078
86,16.88495635986328
87,21.759395599365234
88,21.563873291015625
89,19.16799545288086
90,21.04928970336914
91,18.61255645751953
92,17.877159118652344
93,18.95496368408203
94,19.988994598388672
95,19.89755630493164
96,18.675785064697266
97,17.45401382446289
98,17.933578491210938
99,16.598968505859375
100,16.308116912841797
101,20.042495727539062
102,18.90827178955078
103,15.755596160888672
104,15.802288055419922
105,15.458908081054688
106,13.1671142578125
107,17.152462005615234
108,17.683582305908203
109,14.499778747558594
110,14.805221557617188
111,15.72641372680664
112,12.694358825683594
113,13.970603942871094
114,12.500782012939453
115,14.311065673828125
116,12.038726806640625
117,13.447265625
118,16.547412872314453
119,16.160259246826172
120,17.382030487060547
121,18.359642028808594
122,16.065902709960938
123,12.190475463867188
average,17.73928200326315
