file,score
1,22.85699462890625
2,23.2568359375
3,17.50445556640625
4,23.704833984375
5,30.31219482421875
6,25.55609130859375
7,23.88482666015625
8,19.49847412109375
9,22.5726318359375
10,22.2791748046875
11,32.6536865234375
12,28.47210693359375
13,24.32818603515625
14,30.65570068359375
15,19.16265869140625
16,29.58465576171875
17,23.33258056640625
18,24.0009765625
19,18.6885986328125
20,24.618408203125
21,24.732666015625
22,26.74041748046875
23,13.93096923828125
24,27.6102294921875
25,23.30206298828125
26,25.6048583984375
27,25.7491455078125
28,30.00079345703125
29,28.51312255859375
30,30.6702880859375
31,32.1739501953125
32,29.66192626953125
33,47.0484619140625
34,33.2498779296875
35,38.8321533203125
36,31.1861572265625
37,24.063720703125
38,26.19854736328125
39,19.14990234375
40,34.72491455078125
41,26.1380615234375
42,29.5675048828125
43,34.7772216796875
44,26.373046875
45,25.77099609375
46,25.542724609375
47,26.67498779296875
48,30.98748779296875
49,32.5509033203125
50,30.4039306640625
51,36.392578125
52,27.8126220703125
53,26.73486328125
54,29.44244384765625
55,26.74005126953125
56,32.99530029296875
57,32.3721923828125
58,25.57196044921875
59,24.76300048828125
60,27.91015625
61,32.64959716796875
62,20.21337890625
63,32.68499755859375
64,23.04669189453125
65,25.34002685546875
66,31.30853271484375
67,24.56689453125
68,23.9002685546875
69,26.71368408203125
70,23.5579833984375
71,20.6451416015625
72,24.3499755859375
73,30.34564208984375
74,27.9354248046875
75,26.3487548828125
76,22.9576416015625
77,34.35357666015625
78,22.56597900390625
79,41.6119384765625
80,27.83123779296875
81,29.6038818359375
82,49.4874267578125
83,29.02490234375
84,29.47332763671875
85,37.8507080078125
86,38.14398193359375
87,42.1763916015625
88,36.43597412109375
89,40.2401123046875
90,25.701416015625
91,22.862548828125
92,39.8321533203125
93,23.8004150390625
94,31.12542724609375
95,26.17889404296875
96,27.63140869140625
97,26.86065673828125
98,34.96856689453125
99,28.47265625
100,26.04437255859375
101,30.4639892578125
102,28.6888427734375
103,25.60845947265625
104,26.40985107421875
105,23.152587890625
106,24.65771484375
107,25.52569580078125
108,25.92852783203125
109,25.42755126953125
110,33.35009765625
111,25.632080078125
112,28.97119140625
113,25.2177734375
114,24.16314697265625
115,34.155517578125
116,32.19207763671875
117,27.101806640625
118,35.238525390625
119,25.0753173828125
120,23.6871337890625
121,23.17828369140625
122,19.8609619140625
123,27.04986572265625
average,28.04203138894182
