file,score
1,11.545543670654297
2,15.305213928222656
3,9.131183624267578
4,10.728435516357422
5,9.53390121459961
6,9.054336547851562
7,8.047542572021484
8,10.76150894165039
9,9.878253936767578
10,11.391849517822266
11,10.189533233642578
12,12.27121353149414
13,6.920127868652344
14,14.829540252685547
15,12.859725952148438
16,14.68557357788086
17,11.28387451171875
18,11.523170471191406
19,9.501800537109375
20,7.781009674072266
21,10.97259521484375
22,8.810176849365234
23,10.191478729248047
24,11.329593658447266
25,13.971576690673828
26,14.669036865234375
27,11.942424774169922
28,16.097030639648438
29,10.009574890136719
30,10.969676971435547
31,21.61640167236328
32,15.530891418457031
33,6.6730499267578125
34,11.031932830810547
35,12.630157470703125
36,11.13698959350586
37,13.977413177490234
38,10.772209167480469
39,11.926860809326172
40,8.102989196777344
41,11.398658752441406
42,11.94631576538086
43,11.449241638183594
44,12.065963745117188
45,7.9648590087890625
46,13.71866226196289
47,12.595138549804688
48,12.075691223144531
49,11.063060760498047
50,9.06698226928711
51,16.098003387451172
52,12.900581359863281
53,11.029014587402344
54,12.671985626220703
55,9.877281188964844
56,11.89962387084961
57,9.586429595947266
58,9.794597625732422
59,8.581581115722656
60,11.667137145996094
61,15.331478118896484
62,11.755657196044922
63,7.926921844482422
64,10.466766357421875
65,11.960906982421875
66,12.040672302246094
67,13.010501861572266
68,7.445411682128906
69,8.903560638427734
70,10.100040435791016
71,9.807243347167969
72,8.33547592163086
73,6.348152160644531
74,10.554313659667969
75,7.975559234619141
76,12.081527709960938
77,10.84808349609375
78,13.277034759521484
79,11.827640533447266
80,13.809127807617188
81,12.389888763427734
82,11.106834411621094
83,9.87630844116211
84,10.35003662109375
85,12.542610168457031
86,10.971622467041016
87,9.524173736572266
88,8.734302520751953
89,13.697261810302734
90,12.896690368652344
91,15.4083251953125
92,13.552322387695312
93,10.898666381835938
94,12.627239227294922
95,13.399600982666016
96,10.10976791381836
97,10.731353759765625
98,8.72457504272461
99,9.774169921875
100,9.066009521484375
101,8.56698989868164
102,9.67203140258789
103,9.022235870361328
104,10.31209945678711
105,13.49395751953125
106,13.304271697998047
107,10.021247863769531
108,12.574710845947266
109,11.062088012695312
110,9.078655242919922
111,7.410392761230469
112,11.165199279785156
113,10.267353057861328
114,7.1866607666015625
115,10.413265228271484
116,16.160259246826172
117,8.390922546386719
118,9.849071502685547
119,14.456977844238281
120,10.52804946899414
121,11.079597473144531
122,11.355857849121094
123,10.995941162109375
average,11.167413665027153
